PACKAGE,VERSION
https://github.com/jessevdk/go-flags,v1.6.1
https://github.com/jmespath/go-jmespath,v0.4.0
https://github.com/jmoiron/sqlx,v1.4.0
https://github.com/jonboulle/clockwork,v0.4.0
https://github.com/josharian/intern,v1.0.0
https://github.com/josharian/native,v1.1.0
https://github.com/jpillora/backoff,v1.0.0
https://github.com/json-iterator/go,v1.1.12
https://github.com/julienschmidt/httprouter,v1.3.0
https://github.com/kisielk/errcheck,v1.5.0
https://github.com/kisielk/gotool,v1.0.0
https://github.com/klauspost/compress,v1.16.7
https://github.com/klauspost/compress,v1.17.11
https://github.com/klauspost/compress,v1.17.2
https://github.com/kolo/xmlrpc,v0.0.0-20220921171641-a4b6fa1dd06b
https://github.com/konsorten/go-windows-terminal-sequences,v1.0.1
https://github.com/kr/fs,v0.1.0
https://github.com/kr/pretty,v0.1.0
https://github.com/kr/pretty,v0.3.0
https://github.com/kr/pretty,v0.3.1
https://github.com/kr/pty,v1.1.1
https://github.com/kr/text,v0.1.0
https://github.com/kr/text,v0.2.0
https://github.com/kylelemons/godebug,v1.1.0
https://github.com/lann/builder,v0.0.0-20180802200727-47ae307949d0
https://github.com/lann/ps,v0.0.0-20150810152359-62de8c46ede0
https://github.com/ledongthuc/pdf,v0.0.0-20220302134840-0c2507a12d80
https://github.com/lestrrat-go/backoff,v2.0.8
https://github.com/lestrrat-go/blackmagic,v1.0.2
https://github.com/lestrrat-go/httpcc,v1.0.1
https://github.com/lestrrat-go/iter,v1.0.2
https://github.com/lestrrat-go/jwx,v1.2.30
https://github.com/lestrrat-go/option,v1.0.0
https://github.com/lestrrat-go/option,v1.0.1
https://github.com/lib/pq,v1.10.9
https://github.com/liggitt/tabwriter,v0.0.0-20181228230101-89fcab3d43de
https://github.com/linode/linodego,v1.46.0
https://github.com/lithammer/dedent,v1.1.0
https://github.com/lyft/protoc-gen-star,v2.0.4-0.20230330145011-496ad1ac90a4
https://github.com/magefile/mage,v1.14.0
https://github.com/magiconair/properties,v1.8.7
https://github.com/magiconair/properties,v1.8.9
https://github.com/mailru/easyjson,v0.7.7
https://github.com/mailru/easyjson,v0.9.0
https://github.com/mattn/go-colorable,v0.1.13
https://github.com/mattn/go-colorable,v0.1.14
https://github.com/mattn/go-isatty,v0.0.17
https://github.com/mattn/go-isatty,v0.0.20
https://github.com/mattn/go-runewidth,v0.0.16
https://github.com/mattn/go-runewidth,v0.0.9
https://github.com/mattn/go-shellwords,v1.0.12
https://github.com/matttproud/golang_protobuf_extensions,v1.0.1
https://github.com/matttproud/golang_protobuf_extensions,v1.0.4
https://github.com/mdlayher/packet,v1.1.2
https://github.com/mdlayher/socket,v0.4.1
https://github.com/mdlayher/socket,v0.5.1
https://github.com/mdlayher/vsock,v1.2.1
https://github.com/miekg/dns,v1.1.57
https://github.com/miekg/dns,v1.1.63
https://github.com/miekg/dns,v1.1.65
