PACKAGE,VERSION
https://github.com/googleapis/go-genproto,v0.0.0-20240314234333-6e1732d8331c
https://github.com/googleapis/go-genproto,v0.0.0-20240318140521-94a12d6c2237
https://github.com/googleapis/go-genproto,v0.0.0-20240401170217-c3f982113cda
https://github.com/googleapis/go-genproto,v0.0.0-20240415180920-8c6c420018be
https://github.com/googleapis/go-genproto,v0.0.0-20240826202546-f6391c0de4c7
https://github.com/googleapis/go-genproto,v0.0.0-20240903143218-8af14fe29dc1
https://github.com/googleapis/go-genproto,v0.0.0-20241021214115-324edc3d5d38
https://github.com/googleapis/go-genproto,v0.0.0-20250102185135-69823020774d
https://github.com/googleapis/go-genproto,v0.0.0-20250106144421-5f5ef82da422
https://github.com/googleapis/go-genproto,v0.0.0-20250115164207-1a7da9e5054f
https://github.com/googleapis/go-genproto,v0.0.0-20250204164813-702378808489
https://github.com/googleapis/go-genproto,v0.0.0-20250218202821-56aae31c358a
https://github.com/googleapis/go-genproto,v0.0.0-20250227231956-55c901821b1e
https://github.com/googleapis/go-genproto,v0.0.0-20250303144028-a0af3efb3deb
